system time, time elapsed, drive_pos, drive_torque
1763924879085598184,6.11523,-0.0468286,0.134572,
1763924879091612885,6.12125,-0.0467859,-0.00144117,
1763924879096611546,6.12625,-0.0467007,-0.0018341,
1763924879101598744,6.13123,-0.0467007,0.0227725,
1763924879107612185,6.13725,-0.0467859,-0.020993,
1763924879112601458,6.14224,-0.0467859,-0.00645498,
1763924879118594066,6.14823,-0.0467007,-0.0084792,
1763924879124601544,6.15424,-0.0466581,-0.0222442,
1763924879130600689,6.16024,-0.0467007,0.0115861,
1763924879136606297,6.16624,-0.0467433,0.064846,
1763924879142613239,6.17225,-0.0466155,0.0616541,
1763924879148600032,6.17823,-0.0466581,0.00867265,
1763924879154602159,6.18424,-0.0467007,-0.0151753,
1763924879160608174,6.19024,-0.0468286,0.0934248,
1763924879166598616,6.19623,-0.0467007,0.0421797,
1763924879172620724,6.20226,-0.0467859,0.023799,
1763924879178600591,6.20824,-0.0467433,0.0858949,
1763924879184606662,6.21424,-0.0467433,0.117021,
1763924879190606511,6.22024,-0.0467007,-0.0389558,
1763924879196605397,6.22624,-0.0466581,0.0357339,
1763924879202602412,6.23224,-0.0468286,0.0492436,
1763924879208609039,6.23824,-0.0465303,0.0290942,
1763924879214602073,6.24424,-0.0466581,0.102915,
1763924879220602348,6.25024,-0.0466581,-0.0683355,
1763924879226607826,6.25624,-0.0467433,-0.0321379,
1763924879232603045,6.26224,-0.0468286,0.046393,
1763924879238602098,6.26824,-0.0467859,0.0589759,
1763924879244609243,6.27424,-0.0467007,-0.0248055,
1763924879250604444,6.28024,-0.0466581,-0.0258621,
1763924879256603626,6.28624,-0.0467859,0.0541049,
1763924879262608456,6.29224,-0.0467433,0.0328877,
1763924879268605916,6.29824,-0.0467433,0.0766178,
1763924879274604635,6.30424,-0.0467433,-0.00170446,
1763924879280610114,6.31025,-0.0466581,0.0732804,
1763924879286605481,6.31624,-0.0468286,0.00178155,
1763924879292606478,6.32224,-0.0467433,0.00591554,
1763924879298616957,6.32825,-0.0467007,-0.00340359,
1763924879304606028,6.33424,-0.0467859,-0.0247584,
1763924879310606673,6.34024,-0.0467433,-0.00359322,
1763924879316611855,6.34625,-0.0468712,0.0879901,
1763924879322606722,6.35224,-0.0467007,0.000387551,
1763924879328607423,6.35824,-0.0467433,-0.0490052,
1763924879334612772,6.36425,-0.0467007,0.00983209,
1763924879340608102,6.37024,-0.0466581,0.0163045,
1763924879346618933,6.37625,-0.0468712,0.0281686,
1763924879352624170,6.38226,-0.0468286,-0.0242136,
1763924879358613723,6.38825,-0.0467433,-0.0207371,
1763924879364613887,6.39425,-0.0467007,0.023093,
1763924879370614809,6.40025,-0.0468286,0.0708943,
1763924879376629195,6.40626,-0.0467433,0.00386661,
1763924879382616007,6.41225,-0.0467433,0.110436,
1763924879388619356,6.41825,-0.0466155,-0.0926253,
1763924879394618760,6.42425,-0.0468286,0.0299525,
1763924879400613239,6.43025,-0.0466155,-0.0251558,
1763924879406617495,6.43625,-0.0468286,0.0475281,
1763924879412616196,6.44225,-0.0467433,0.0517699,
1763924879418610859,6.44825,-0.0467859,-0.0104722,
1763924879424616079,6.45425,-0.0467007,0.105174,
1763924879430616427,6.46025,-0.0466581,0.032653,
1763924879436611610,6.46625,-0.0467007,-0.0120954,
1763924879442616014,6.47225,-0.0469564,0.0344147,
1763924879448616437,6.47825,-0.0468286,-0.0160699,
1763924879454629508,6.48426,-0.0467859,0.0538614,
1763924879460635042,6.49027,-0.0468286,0.157253,
1763924879466612169,6.49625,-0.0467433,0.0440183,
1763924879472617666,6.50225,-0.0468286,0.0872559,
1763924879478616422,6.50825,-0.0467433,0.032221,
1763924879484613437,6.51425,-0.0466581,-0.0361072,
1763924879490618101,6.52025,-0.0467859,0.0326312,
1763924879496625191,6.52626,-0.0467433,-0.0936207,
1763924879502614039,6.53225,-0.0468712,0.0256383,
1763924879508618999,6.53825,-0.0468286,-0.0241723,
1763924879514623219,6.54426,-0.0467433,0.0551744,
1763924879520618012,6.55025,-0.0467433,0.00133989,
1763924879525619951,6.55525,-0.0466581,-0.0618274,
1763924879531614003,6.56125,-0.0467433,0.0248024,
1763924879537619093,6.56725,-0.0468286,-0.0103505,
1763924879543625831,6.57326,-0.0467433,0.0583637,
1763924879549619568,6.57925,-0.0467433,0.0259252,
1763924879555619547,6.58525,-0.0468286,0.0331075,
1763924879561624581,6.59126,-0.0467007,-0.00700035,
1763924879567620078,6.59726,-0.0468286,0.107159,
1763924879573621630,6.60326,-0.0467859,0.0952494,
1763924879579626442,6.60926,-0.0467433,0.0143381,
1763924879585620624,6.61526,-0.0467433,0.0835484,
1763924879591626862,6.62126,-0.0468286,0.0095494,
1763924879597626989,6.62726,-0.0467433,0.0218151,
1763924879603639301,6.63327,-0.0468286,0.0214999,
1763924879609622964,6.63926,-0.0467859,0.0682176,
1763924879615622035,6.64526,-0.0468286,0.111925,
1763924879621630125,6.65127,-0.0467859,0.0133943,
1763924879627624455,6.65726,-0.0468286,0.00314756,
1763924879633622026,6.66326,-0.0467007,0.0527275,
1763924879639638986,6.66927,-0.0467433,0.034235,
1763924879645624131,6.67526,-0.0467859,-0.00625109,
1763924879651651925,6.68129,-0.0467433,0.08152,
1763924879657626866,6.68726,-0.0468286,0.0209091,
1763924879663630530,6.69327,-0.0468712,0.0325998,
1763924879669632860,6.69927,-0.0468286,-0.0259808,
1763924879675650468,6.70529,-0.0466581,0.0531858,
1763924879681624891,6.71126,-0.0467433,0.0549682,
1763924879687625981,6.71726,-0.0467007,0.071828,
1763924879693633607,6.72327,-0.0467859,0.0117137,
1763924879699627271,6.72926,-0.0467433,0.0451073,
1763924879705633212,6.73527,-0.0467859,0.0289718,
1763924879711627191,6.74126,-0.0466581,-0.0126896,
1763924879717618928,6.74725,-0.0467007,-0.00883791,
1763924879723633055,6.75327,-0.0468286,0.00944196,
1763924879729627719,6.75926,-0.0468286,0.0880756,
1763924879735621105,6.76526,-0.0467433,-0.00341094,
1763924879741646250,6.77128,-0.0467433,0.0819959,
1763924879747628987,6.77726,-0.0468286,-0.0331741,
1763924879753629503,6.78326,-0.0468286,-0.102508,
1763924879759636667,6.78927,-0.0467433,0.0392956,
1763924879765629052,6.79526,-0.0467859,-0.0131124,
1763924879771633290,6.80127,-0.0467007,0.041251,
1763924879777636491,6.80727,-0.0467859,-0.0449238,
1763924879783630747,6.81327,-0.0467433,0.03131,
1763924879789635263,6.81927,-0.0468712,0.0230629,
1763924879795631167,6.82527,-0.0468712,0.0163409,
1763924879801633608,6.83127,-0.0466581,0.00521169,
1763924879807630124,6.83726,-0.0467859,0.0345906,
1763924879813623010,6.84326,-0.0467859,-0.0384,
1763924879819633044,6.84927,-0.0467859,-0.000473067,
1763924879825632078,6.85527,-0.0468286,0.0399145,
1763924879831637167,6.86127,-0.0467433,0.0451204,
1763924879837639405,6.86727,-0.0467007,0.00965404,
1763924879843639050,6.87327,-0.0468286,-0.0398736,
1763924879849630658,6.87927,-0.0468286,0.0400348,
1763924879855633933,6.88527,-0.0467859,0.0842229,
1763924879861632578,6.89127,-0.0468286,0.0266591,
1763924879867650353,6.89729,-0.0468286,0.0183859,
1763924879873632683,6.90327,-0.0467859,0.0587814,
1763924879879632717,6.90927,-0.0468286,0.0252104,
1763924879885633900,6.91527,-0.0467859,0.0367367,
1763924879891640082,6.92128,-0.0467859,-0.0933463,
1763924879897639042,6.92727,-0.0467859,0.0426129,
1763924879903635002,6.93327,-0.0468712,0.0776236,
1763924879909644776,6.93928,-0.0468286,0.0916544,
1763924879915638625,6.94527,-0.0468286,0.0841483,
1763924879921638215,6.95127,-0.0467433,-0.0413983,
1763924879927642360,6.95728,-0.0468286,-0.00702605,
1763924879933631338,6.96327,-0.0468712,0.0104031,
1763924879939638113,6.96927,-0.0468286,0.0210076,
1763924879945644203,6.97528,-0.0467433,-0.0563452,
1763924879951631959,6.98127,-0.0468286,0.0152518,
1763924879957639160,6.98727,-0.0467859,0.045926,
1763924879963644638,6.99328,-0.0467433,0.043631,
1763924879969763765,6.9994,-0.0468286,0.0903774,
1763924879975654280,7.00529,-0.0468286,-0.0867044,
1763924879981639444,7.01127,-0.0468286,0.0337442,
1763924879987644163,7.01728,-0.0468286,0.0159694,
1763924879993647549,7.02328,-0.0467859,0.0118868,
1763924879999644324,7.02928,-0.0468712,0.103727,
1763924880005643562,7.03528,-0.0467859,-0.0298428,
1763924880011647262,7.04128,-0.0467433,0.00388131,
1763924880017642185,7.04728,-0.0467859,-0.00244407,
1763924880022637587,7.05227,-0.0468712,0.00624462,
1763924880028648047,7.05828,-0.0467859,-0.00272521,
1763924880034661970,7.0643,-0.0468286,0.0727865,
1763924880040638245,7.07027,-0.0468286,0.0292683,
1763924880046645556,7.07628,-0.0467859,0.0641128,
1763924880052642572,7.08228,-0.0467007,0.0722614,
1763924880058638624,7.08827,-0.0467859,0.0707906,
1763924880064647195,7.09428,-0.0466581,-0.0780849,
1763924880070659229,7.10029,-0.0468712,-0.0516553,
1763924880076761356,7.1064,-0.0467007,-0.0429927,
1763924880082646779,7.11228,-0.0467859,0.0623532,
1763924880088656054,7.11829,-0.0467433,0.0457456,
1763924880094652458,7.12429,-0.0467859,0.0601129,
1763924880100648492,7.13028,-0.0468712,-0.00812811,
1763924880106652248,7.13629,-0.0467007,0.0249726,
1763924880112646653,7.14228,-0.0467433,0.0139245,
1763924880118644761,7.14828,-0.0469138,-0.0321381,
1763924880124654332,7.15429,-0.0468712,0.0620901,
1763924880130643255,7.16028,-0.0467433,-0.0012131,
1763924880136647196,7.16628,-0.0468712,0.0252101,
1763924880142656341,7.17229,-0.0467859,-0.0202053,
1763924880148642079,7.17828,-0.0467433,0.0720035,
1763924880154647076,7.18428,-0.0468712,-0.00379343,
1763924880160654740,7.19029,-0.0467433,0.070561,
1763924880166648699,7.19628,-0.0467433,0.0258392,
1763924880172649715,7.20228,-0.0468286,0.0814254,
1763924880178653693,7.20829,-0.0468286,-0.00937625,
1763924880184649820,7.21428,-0.0468286,-0.011547,
1763924880190645724,7.22028,-0.0468286,0.00412116,
1763924880196656055,7.22629,-0.0468712,-0.0118419,
1763924880202653848,7.23229,-0.0467433,-0.0107489,
1763924880208660678,7.2383,-0.0468712,-0.0352245,
1763924880214654416,7.24429,-0.0467859,-0.0597537,
1763924880220652061,7.25029,-0.0469138,-0.0197371,
1763924880226659188,7.25629,-0.0468286,0.0653013,
1763924880232653814,7.26229,-0.0467859,0.108814,
1763924880238645533,7.26828,-0.0468712,-0.0177024,
1763924880244659864,7.27429,-0.0467859,0.0416504,
1763924880250655990,7.28029,-0.0467433,0.168504,
1763924880256646747,7.28628,-0.0468286,0.0663012,
1763924880262662725,7.2923,-0.0468286,0.0466605,
1763924880268656926,7.29829,-0.0468712,0.00512856,
1763924880274653886,7.30429,-0.0467433,-0.00104739,
1763924880280660994,7.3103,-0.0468712,0.0986785,
1763924880286661176,7.3163,-0.0467859,0.0408594,
1763924880292660580,7.3223,-0.0468286,-0.0369791,
1763924880298663688,7.3283,-0.0467859,0.040531,
1763924880304657204,7.33429,-0.0468286,-0.0271164,
1763924880310665182,7.3403,-0.0468712,-0.0169251,
1763924880316651476,7.34629,-0.0468712,0.00019222,
1763924880322655306,7.35229,-0.0468286,0.00513359,
1763924880328677210,7.35831,-0.0468286,0.0449942,
1763924880334660318,7.3643,-0.0467433,-0.0377523,
1763924880340658519,7.37029,-0.0467859,0.0564665,
1763924880346667831,7.3763,-0.0468286,0.0451686,
1763924880352657791,7.38229,-0.0469138,0.0381623,
1763924880358658621,7.38829,-0.0467859,0.0595347,
1763924880364665062,7.3943,-0.0467859,0.0199416,
1763924880370658226,7.40029,-0.0468712,0.0197295,
1763924880376665760,7.4063,-0.0468286,-0.0263017,
1763924880382667239,7.4123,-0.0468286,-0.019681,
1763924880388658698,7.41829,-0.0468712,-0.0296111,
1763924880394664084,7.4243,-0.0468286,-0.00577387,
1763924880400661822,7.4303,-0.0469138,0.107461,
1763924880406686560,7.43632,-0.0467859,-0.00952221,
1763924880412664335,7.4423,-0.0467859,0.0425633,
1763924880418659294,7.44829,-0.0468286,0.0749677,
1763924880424669477,7.4543,-0.0468286,0.0654695,
1763924880430661177,7.4603,-0.0468712,0.0641101,
1763924880436662063,7.4663,-0.0468286,0.0484541,
1763924880442661431,7.4723,-0.0468286,0.029802,
1763924880448664576,7.4783,-0.0467433,-0.0044407,
1763924880454662684,7.4843,-0.0467007,-0.056528,
1763924880460661570,7.4903,-0.0469138,0.056776,
1763924880466662696,7.4963,-0.0468712,0.0618078,
1763924880472665304,7.5023,-0.0468712,0.0163099,
1763924880478662801,7.5083,-0.0468712,0.0170674,
1763924880484665206,7.5143,-0.0469138,0.0204387,
1763924880490667814,7.5203,-0.0467859,-0.0281847,
1763924880496665422,7.5263,-0.0469564,0.080539,
1763924880502665882,7.5323,-0.0469138,-0.00361283,
1763924880508668731,7.5383,-0.0467859,0.0751812,
1763924880514669302,7.5443,-0.0468712,0.080948,
1763924880520667465,7.5503,-0.0468712,0.0347084,
1763924880526668314,7.5563,-0.0467433,-0.0431941,
1763924880532670996,7.56231,-0.0465303,-0.16857,
1763924880538666734,7.5683,-0.0464877,-0.0775705,
1763924880544668286,7.5743,-0.0464877,0.0245184,
1763924880550671283,7.58031,-0.0464451,-0.0337357,
1763924880556667577,7.5863,-0.0462746,-0.133616,
1763924880562669166,7.5923,-0.046232,-0.0871789,
1763924880568668293,7.5983,-0.0463172,-0.0502376,
1763924880574672179,7.60431,-0.046232,0.0443958,
1763924880580671787,7.61031,-0.046232,0.00279861,
1763924880586671562,7.61631,-0.0463172,0.0202694,
1763924880592675299,7.62231,-0.0462746,0.0607903,
1763924880598671148,7.62831,-0.0461894,0.0523735,
1763924880604673164,7.63431,-0.046232,0.0207939,
1763924880610673957,7.64031,-0.0461894,0.0258801,
1763924880616673639,7.64631,-0.0460616,-0.0293539,
1763924880622677858,7.65231,-0.0461468,0.0534231,
1763924880628670707,7.65831,-0.0461894,0.015988,
1763924880634676834,7.66431,-0.0461468,0.062396,
1763924880640670664,7.67031,-0.0461042,0.0616039,
1763924880646677013,7.67631,-0.0461042,-0.0327214,
1763924880652676047,7.68231,-0.0461894,0.0425353,
1763924880658680081,7.68831,-0.046019,0.0526139,
1763924880664676837,7.69431,-0.0460616,0.00570107,
1763924880670676538,7.70031,-0.0461042,0.0191534,
1763924880676669942,7.7063,-0.046019,0.0140018,
1763924880682678161,7.71231,-0.0461468,-0.0119653,
1763924880688681732,7.71832,-0.0461042,-0.00403863,
1763924880694682026,7.72432,-0.0461894,0.0883885,
1763924880700677708,7.73031,-0.0460616,-0.0389996,
1763924880706678260,7.73631,-0.046019,0.00475266,
1763924880712676461,7.74231,-0.0461468,0.0573898,
1763924880718677347,7.74831,-0.0460616,0.0585771,
1763924880724684399,7.75432,-0.0460616,-0.0335512,
1763924880730684156,7.76032,-0.0460616,0.0432529,
1763924880736686430,7.76632,-0.0461042,0.0876958,
1763924880742682686,7.77232,-0.0459764,-0.0650841,
1763924880748682776,7.77832,-0.0461042,-0.0477766,
1763924880754685273,7.78432,-0.046019,0.0388379,
1763924880760676789,7.79031,-0.046019,0.0763966,
1763924880766684174,7.79632,-0.046019,-0.0274981,
1763924880772684079,7.80232,-0.0459337,-0.032931,
1763924880778678279,7.80831,-0.046019,0.0120239,
1763924880784684776,7.81432,-0.0459764,0.000373237,
1763924880790686070,7.82032,-0.0460616,0.063698,
1763924880796691937,7.82633,-0.0459764,0.00108481,
1763924880802685360,7.83232,-0.0459764,0.0295665,
1763924880808684690,7.83832,-0.0460616,0.109629,
1763924880814693669,7.84433,-0.0459764,-0.0525013,
1763924880820680555,7.85032,-0.046019,0.0879029,
1763924880826686848,7.85632,-0.0460616,0.040888,
1763924880832687123,7.86232,-0.0459337,0.0579826,
1763924880838679453,7.86831,-0.046019,0.0343689,
1763924880844687116,7.87432,-0.0461042,0.136859,
1763924880850689095,7.88032,-0.0460616,0.0534276,
1763924880856685833,7.88632,-0.0458911,0.0323148,
1763924880862687904,7.89232,-0.0459764,0.0125196,
1763924880868687808,7.89832,-0.0459764,0.0776087,
1763924880874689046,7.90432,-0.046019,0.0403526,
1763924880880690765,7.91033,-0.0459764,0.0140016,
1763924880886690355,7.91633,-0.0459764,-0.029671,
1763924880892689240,7.92232,-0.046019,0.0135441,
1763924880898691163,7.92833,-0.0459764,0.00763324,
1763924880904695345,7.93433,-0.0460616,0.0747714,
1763924880910686509,7.94032,-0.0459337,0.0345868,
1763924880916693728,7.94633,-0.046019,0.0597072,
1763924880922701373,7.95234,-0.0460616,0.0462935,
1763924880928693963,7.95833,-0.046019,0.0270506,
1763924880934693034,7.96433,-0.046019,0.107283,
1763924880940697161,7.97033,-0.0459764,-0.0139502,
1763924880946693509,7.97633,-0.0460616,0.0724846,
1763924880952697321,7.98233,-0.046019,0.0233504,
1763924880958697115,7.98833,-0.0458485,0.0588435,
1763924880964692093,7.99433,-0.0459764,0.00153502,
1763924880970717275,8.00035,-0.0459337,-0.0540569,
1763924880976700365,8.00634,-0.0459764,0.0554702,
1763924880982698528,8.01233,-0.0459337,-0.0496332,
1763924880988701655,8.01834,-0.0459764,0.0328405,
1763924880994697541,8.02433,-0.0459764,0.0513206,
1763924881000695778,8.03033,-0.046019,-0.0450178,
1763924881006697961,8.03633,-0.0459337,0.0692164,
1763924881012696087,8.04233,-0.046019,-0.0213224,
1763924881018698288,8.04833,-0.0458485,-0.0112385,
1763924881024704377,8.05434,-0.0460616,0.0672989,
1763924881030692948,8.06033,-0.0459764,0.1017,
1763924881036700482,8.06634,-0.0459764,0.0156508,
1763924881042696461,8.07233,-0.0459764,0.0106842,
1763924881048698699,8.07833,-0.0460616,0.0806376,
1763924881054708936,8.08434,-0.0458911,-0.0798691,
1763924881060701544,8.09034,-0.0458911,-0.012014,
1763924881066701282,8.09634,-0.0458059,-0.12712,
1763924881072714298,8.10235,-0.0459764,0.00974653,
1763924881078696239,8.10833,-0.0458911,0.0687379,
1763924881084696106,8.11433,-0.046019,0.00448456,
1763924881090705381,8.12034,-0.0458059,0.0175733,
1763924881096690804,8.12633,-0.0459337,0.0536584,
1763924881102701523,8.13234,-0.0459764,-0.0207545,
1763924881108698057,8.13833,-0.046019,0.0564226,
1763924881114692017,8.14433,-0.0459764,-0.0241938,
1763924881120696588,8.15033,-0.0458911,-0.0244972,
1763924881126695715,8.15633,-0.0459337,0.0650853,
1763924881132697026,8.16233,-0.0458059,0.0162877,
1763924881138696227,8.16833,-0.0458911,0.0241806,
1763924881144701872,8.17434,-0.0459337,0.0460948,
1763924881150703406,8.18034,-0.0458911,-0.026379,
1763924881156700125,8.18633,-0.0459764,0.0805662,
1763924881162700215,8.19234,-0.046019,0.00559627,
1763924881168706360,8.19834,-0.0459764,-0.0333831,
1763924881174698653,8.20433,-0.0459764,0.0385957,
1763924881180702835,8.21034,-0.0458485,0.000971545,
1763924881186698499,8.21633,-0.0459337,-0.0067646,
1763924881192702792,8.22234,-0.046019,-0.0224445,
1763924881198701697,8.22834,-0.0458059,-0.0259295,
1763924881204711101,8.23435,-0.0457633,0.0163489,
1763924881210703135,8.24034,-0.0457633,-0.0261118,
1763924881216703576,8.24634,-0.0458911,0.00620853,
1763924881222706018,8.25234,-0.0459337,-0.0266106,
1763924881228702811,8.25834,-0.046019,0.00510794,
1763924881234740308,8.26438,-0.0459337,-0.0280164,
1763924881240701064,8.27034,-0.0458485,0.0247307,
1763924881246704543,8.27634,-0.0459764,-0.00195124,
1763924881252713447,8.28235,-0.0458911,-0.0295805,
1763924881258701074,8.28834,-0.0459337,0.0535279,
1763924881264703830,8.29434,-0.0458059,-0.00802159,
1763924881270702271,8.30034,-0.0458911,0.0790744,
1763924881276698898,8.30633,-0.0459337,0.0490297,
1763924881281712596,8.31135,-0.0459764,0.117769,
1763924881286718905,8.31635,-0.0458911,0.0331595,
